,date,holiday_0,holiday_1,locale,store_nbr,transferred,sales,onpromotion,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend
327,1/7/2013,1,0,0,4,0,6748.196,0,2013,1,7,0,7,2,1,0
328,1/7/2013,1,0,0,5,0,6468.321,0,2013,1,7,0,7,2,1,0
329,1/7/2013,1,0,0,6,0,8414.77698,0,2013,1,7,0,7,2,1,0
330,1/7/2013,1,0,0,7,0,9551.40902,0,2013,1,7,0,7,2,1,0
331,1/7/2013,1,0,0,8,0,9755.461,0,2013,1,7,0,7,2,1,0
332,1/7/2013,1,0,0,9,0,8951.149,0,2013,1,7,0,7,2,1,0
333,1/7/2013,1,0,0,10,0,4161.966,0,2013,1,7,0,7,2,1,0
334,1/7/2013,1,0,0,11,0,10902.779,0,2013,1,7,0,7,2,1,0
335,1/7/2013,1,0,0,12,0,3911.49199,0,2013,1,7,0,7,2,1,0
336,1/7/2013,1,0,0,13,0,4012.964998,0,2013,1,7,0,7,2,1,0
337,1/7/2013,1,0,0,14,0,5577.955,0,2013,1,7,0,7,2,1,0
338,1/7/2013,1,0,0,15,0,4923.905,0,2013,1,7,0,7,2,1,0
339,1/7/2013,1,0,0,16,0,4826.401,0,2013,1,7,0,7,2,1,0
340,1/7/2013,1,0,0,17,0,5841.219,0,2013,1,7,0,7,2,1,0
341,1/7/2013,1,0,0,18,0,4451.043,0,2013,1,7,0,7,2,1,0
342,1/7/2013,1,0,0,19,0,3858.209,0,2013,1,7,0,7,2,1,0
343,1/7/2013,1,0,0,20,0,0,0,2013,1,7,0,7,2,1,0
344,1/7/2013,1,0,0,21,0,0,0,2013,1,7,0,7,2,1,0
345,1/7/2013,1,0,0,22,0,0,0,2013,1,7,0,7,2,1,0
346,1/7/2013,1,0,0,23,0,6875.7411,0,2013,1,7,0,7,2,1,0
347,1/7/2013,1,0,0,24,0,8372.484,0,2013,1,7,0,7,2,1,0
348,1/7/2013,1,0,0,25,0,2783.977996,0,2013,1,7,0,7,2,1,0
349,1/7/2013,1,0,0,26,0,3356.073,0,2013,1,7,0,7,2,1,0
350,1/7/2013,1,0,0,27,0,4832.523,0,2013,1,7,0,7,2,1,0
351,1/7/2013,1,0,0,28,0,3665.54,0,2013,1,7,0,7,2,1,0
352,1/7/2013,1,0,0,29,0,0,0,2013,1,7,0,7,2,1,0
353,1/7/2013,1,0,0,30,0,2350.539002,0,2013,1,7,0,7,2,1,0
354,1/7/2013,1,0,0,31,0,5112.12699,0,2013,1,7,0,7,2,1,0
355,1/7/2013,1,0,0,32,0,2338.176,0,2013,1,7,0,7,2,1,0
356,1/7/2013,1,0,0,33,0,5349.985,0,2013,1,7,0,7,2,1,0
357,1/7/2013,1,0,0,34,0,6067.254,0,2013,1,7,0,7,2,1,0
358,1/7/2013,1,0,0,35,0,2094.505999,0,2013,1,7,0,7,2,1,0
359,1/7/2013,1,0,0,36,0,0,0,2013,1,7,0,7,2,1,0
360,1/7/2013,1,0,0,37,0,7569.456004,0,2013,1,7,0,7,2,1,0
361,1/7/2013,1,0,0,38,0,6264.249,0,2013,1,7,0,7,2,1,0
362,1/7/2013,1,0,0,39,0,5822.826,0,2013,1,7,0,7,2,1,0
363,1/7/2013,1,0,0,40,0,4497.295,0,2013,1,7,0,7,2,1,0
364,1/7/2013,1,0,0,41,0,3292.932,0,2013,1,7,0,7,2,1,0
365,1/7/2013,1,0,0,42,0,0,0,2013,1,7,0,7,2,1,0
366,1/7/2013,1,0,0,43,0,4309.247,0,2013,1,7,0,7,2,1,0
367,1/7/2013,1,0,0,44,0,21025.329,0,2013,1,7,0,7,2,1,0
368,1/7/2013,1,0,0,45,0,17309.963,0,2013,1,7,0,7,2,1,0
369,1/7/2013,1,0,0,46,0,14835.849,0,2013,1,7,0,7,2,1,0
370,1/7/2013,1,0,0,47,0,15882.998,0,2013,1,7,0,7,2,1,0
371,1/7/2013,1,0,0,48,0,12466.907,0,2013,1,7,0,7,2,1,0
372,1/7/2013,1,0,0,49,0,9865.647,0,2013,1,7,0,7,2,1,0
373,1/7/2013,1,0,0,50,0,11405.10499,0,2013,1,7,0,7,2,1,0
374,1/7/2013,1,0,0,51,0,11514.676,0,2013,1,7,0,7,2,1,0
375,1/7/2013,1,0,0,52,0,0,0,2013,1,7,0,7,2,1,0
376,1/7/2013,1,0,0,53,0,0,0,2013,1,7,0,7,2,1,0
377,1/7/2013,1,0,0,54,0,4641.000998,0,2013,1,7,0,7,2,1,0
378,1/8/2013,1,0,0,1,0,5597.181,0,2013,1,8,1,8,2,1,0
379,1/8/2013,1,0,0,2,0,6109.56701,0,2013,1,8,1,8,2,1,0
380,1/8/2013,1,0,0,3,0,14220.417,0,2013,1,8,1,8,2,1,0
381,1/8/2013,1,0,0,4,0,6017.614,0,2013,1,8,1,8,2,1,0
382,1/8/2013,1,0,0,5,0,6427.859,0,2013,1,8,1,8,2,1,0
383,1/8/2013,1,0,0,6,0,7816.339,0,2013,1,8,1,8,2,1,0
384,1/8/2013,1,0,0,7,0,8200.948998,0,2013,1,8,1,8,2,1,0
385,1/8/2013,1,0,0,8,0,8281.571,0,2013,1,8,1,8,2,1,0
386,1/8/2013,1,0,0,9,0,9334.92598,0,2013,1,8,1,8,2,1,0
387,1/8/2013,1,0,0,10,0,3716.11,0,2013,1,8,1,8,2,1,0
388,1/8/2013,1,0,0,11,0,10182.083,0,2013,1,8,1,8,2,1,0
389,1/8/2013,1,0,0,12,0,5997.883,0,2013,1,8,1,8,2,1,0
390,1/8/2013,1,0,0,13,0,3891.686,0,2013,1,8,1,8,2,1,0
391,1/8/2013,1,0,0,14,0,5424.656,0,2013,1,8,1,8,2,1,0
392,1/8/2013,1,0,0,15,0,4450.317,0,2013,1,8,1,8,2,1,0
393,1/8/2013,1,0,0,16,0,4582.702,0,2013,1,8,1,8,2,1,0
394,1/8/2013,1,0,0,17,0,5060.767,0,2013,1,8,1,8,2,1,0
395,1/8/2013,1,0,0,18,0,4233.012,0,2013,1,8,1,8,2,1,0
396,1/8/2013,1,0,0,19,0,4517.112004,0,2013,1,8,1,8,2,1,0
397,1/8/2013,1,0,0,20,0,0,0,2013,1,8,1,8,2,1,0
398,1/8/2013,1,0,0,21,0,0,0,2013,1,8,1,8,2,1,0
399,1/8/2013,1,0,0,22,0,0,0,2013,1,8,1,8,2,1,0
400,1/8/2013,1,0,0,23,0,4231.89099,0,2013,1,8,1,8,2,1,0
401,1/8/2013,1,0,0,24,0,8583.859975,0,2013,1,8,1,8,2,1,0
402,1/8/2013,1,0,0,25,0,2884.284,0,2013,1,8,1,8,2,1,0
403,1/8/2013,1,0,0,26,0,3161.467,0,2013,1,8,1,8,2,1,0
404,1/8/2013,1,0,0,27,0,4575.527002,0,2013,1,8,1,8,2,1,0
405,1/8/2013,1,0,0,28,0,3826.118,0,2013,1,8,1,8,2,1,0
406,1/8/2013,1,0,0,29,0,0,0,2013,1,8,1,8,2,1,0
407,1/8/2013,1,0,0,30,0,2104.2,0,2013,1,8,1,8,2,1,0
408,1/8/2013,1,0,0,31,0,4823.2,0,2013,1,8,1,8,2,1,0
409,1/8/2013,1,0,0,32,0,1983.456,0,2013,1,8,1,8,2,1,0
410,1/8/2013,1,0,0,33,0,4684.521,0,2013,1,8,1,8,2,1,0
411,1/8/2013,1,0,0,34,0,5519.704,0,2013,1,8,1,8,2,1,0
412,1/8/2013,1,0,0,35,0,2113.619,0,2013,1,8,1,8,2,1,0
413,1/8/2013,1,0,0,36,0,0,0,2013,1,8,1,8,2,1,0
414,1/8/2013,1,0,0,37,0,7041.23,0,2013,1,8,1,8,2,1,0
415,1/8/2013,1,0,0,38,0,5020.822,0,2013,1,8,1,8,2,1,0
416,1/8/2013,1,0,0,39,0,6587.149,0,2013,1,8,1,8,2,1,0
417,1/8/2013,1,0,0,40,0,4646.065,0,2013,1,8,1,8,2,1,0
418,1/8/2013,1,0,0,41,0,3685.283003,0,2013,1,8,1,8,2,1,0
419,1/8/2013,1,0,0,42,0,0,0,2013,1,8,1,8,2,1,0
420,1/8/2013,1,0,0,43,0,3903.739001,0,2013,1,8,1,8,2,1,0
421,1/8/2013,1,0,0,44,0,33993.257,0,2013,1,8,1,8,2,1,0
422,1/8/2013,1,0,0,45,0,14230.149,0,2013,1,8,1,8,2,1,0
423,1/8/2013,1,0,0,46,0,12684.89801,0,2013,1,8,1,8,2,1,0
424,1/8/2013,1,0,0,47,0,13098.628,0,2013,1,8,1,8,2,1,0
425,1/8/2013,1,0,0,48,0,10014.949,0,2013,1,8,1,8,2,1,0
426,1/8/2013,1,0,0,49,0,7403.504,0,2013,1,8,1,8,2,1,0
427,1/8/2013,1,0,0,50,0,10323.583,0,2013,1,8,1,8,2,1,0
428,1/8/2013,1,0,0,51,0,10525.46001,0,2013,1,8,1,8,2,1,0
429,1/8/2013,1,0,0,52,0,0,0,2013,1,8,1,8,2,1,0
430,1/8/2013,1,0,0,53,0,0,0,2013,1,8,1,8,2,1,0
431,1/8/2013,1,0,0,54,0,2634.464,0,2013,1,8,1,8,2,1,0
432,1/9/2013,1,0,0,1,0,6808.57899,0,2013,1,9,2,9,2,1,0
433,1/9/2013,1,0,0,2,0,6740.51602,0,2013,1,9,2,9,2,1,0
434,1/9/2013,1,0,0,3,0,14735.148,0,2013,1,9,2,9,2,1,0
435,1/9/2013,1,0,0,4,0,5867.883,0,2013,1,9,2,9,2,1,0
436,1/9/2013,1,0,0,5,0,6057.108,0,2013,1,9,2,9,2,1,0
437,1/9/2013,1,0,0,6,0,7923.974,0,2013,1,9,2,9,2,1,0
438,1/9/2013,1,0,0,7,0,7268.615998,0,2013,1,9,2,9,2,1,0
439,1/9/2013,1,0,0,8,0,9759.066,0,2013,1,9,2,9,2,1,0
440,1/9/2013,1,0,0,9,0,7193.351,0,2013,1,9,2,9,2,1,0
441,1/9/2013,1,0,0,10,0,3108.796999,0,2013,1,9,2,9,2,1,0
442,1/9/2013,1,0,0,11,0,9405.815,0,2013,1,9,2,9,2,1,0
443,1/9/2013,1,0,0,12,0,3375.408,0,2013,1,9,2,9,2,1,0
444,1/9/2013,1,0,0,13,0,3485.425,0,2013,1,9,2,9,2,1,0
445,1/9/2013,1,0,0,14,0,4927.542,0,2013,1,9,2,9,2,1,0
446,1/9/2013,1,0,0,15,0,3580.164,0,2013,1,9,2,9,2,1,0
447,1/9/2013,1,0,0,16,0,4354.33,0,2013,1,9,2,9,2,1,0
448,1/9/2013,1,0,0,17,0,4797.267,0,2013,1,9,2,9,2,1,0
449,1/9/2013,1,0,0,18,0,3742.55,0,2013,1,9,2,9,2,1,0
450,1/9/2013,1,0,0,19,0,3397.542,0,2013,1,9,2,9,2,1,0
451,1/9/2013,1,0,0,20,0,0,0,2013,1,9,2,9,2,1,0
452,1/9/2013,1,0,0,21,0,0,0,2013,1,9,2,9,2,1,0
453,1/9/2013,1,0,0,22,0,0,0,2013,1,9,2,9,2,1,0
454,1/9/2013,1,0,0,23,0,7407.798,0,2013,1,9,2,9,2,1,0
455,1/9/2013,1,0,0,24,0,10383.336,0,2013,1,9,2,9,2,1,0
456,1/9/2013,1,0,0,25,0,3565.639004,0,2013,1,9,2,9,2,1,0
457,1/9/2013,1,0,0,26,0,3201.146,0,2013,1,9,2,9,2,1,0
458,1/9/2013,1,0,0,27,0,4551.224,0,2013,1,9,2,9,2,1,0
459,1/9/2013,1,0,0,28,0,2634.825004,0,2013,1,9,2,9,2,1,0
460,1/9/2013,1,0,0,29,0,0,0,2013,1,9,2,9,2,1,0
461,1/9/2013,1,0,0,30,0,2059.614998,0,2013,1,9,2,9,2,1,0
462,1/9/2013,1,0,0,31,0,3847.153,0,2013,1,9,2,9,2,1,0
463,1/9/2013,1,0,0,32,0,1771.796998,0,2013,1,9,2,9,2,1,0
464,1/9/2013,1,0,0,33,0,4062.958,0,2013,1,9,2,9,2,1,0
465,1/9/2013,1,0,0,34,0,5364.661,0,2013,1,9,2,9,2,1,0
466,1/9/2013,1,0,0,35,0,1823.754,0,2013,1,9,2,9,2,1,0
467,1/9/2013,1,0,0,36,0,0,0,2013,1,9,2,9,2,1,0
468,1/9/2013,1,0,0,37,0,8305.047,0,2013,1,9,2,9,2,1,0
469,1/9/2013,1,0,0,38,0,6236.67,0,2013,1,9,2,9,2,1,0
470,1/9/2013,1,0,0,39,0,4473.921004,0,2013,1,9,2,9,2,1,0
471,1/9/2013,1,0,0,40,0,3339.504,0,2013,1,9,2,9,2,1,0
472,1/9/2013,1,0,0,41,0,3026.804,0,2013,1,9,2,9,2,1,0
473,1/9/2013,1,0,0,42,0,0,0,2013,1,9,2,9,2,1,0
474,1/9/2013,1,0,0,43,0,3731.603,0,2013,1,9,2,9,2,1,0
475,1/9/2013,1,0,0,44,0,21296.042,0,2013,1,9,2,9,2,1,0
476,1/9/2013,1,0,0,45,0,15477.24002,0,2013,1,9,2,9,2,1,0
477,1/9/2013,1,0,0,46,0,11619.177,0,2013,1,9,2,9,2,1,0
478,1/9/2013,1,0,0,47,0,14781.954,0,2013,1,9,2,9,2,1,0
479,1/9/2013,1,0,0,48,0,8860.45897,0,2013,1,9,2,9,2,1,0
480,1/9/2013,1,0,0,49,0,8949.76401,0,2013,1,9,2,9,2,1,0
481,1/9/2013,1,0,0,50,0,9822.025,0,2013,1,9,2,9,2,1,0
482,1/9/2013,1,0,0,51,0,12751.337,0,2013,1,9,2,9,2,1,0
483,1/9/2013,1,0,0,52,0,0,0,2013,1,9,2,9,2,1,0
484,1/9/2013,1,0,0,53,0,0,0,2013,1,9,2,9,2,1,0
485,1/9/2013,1,0,0,54,0,2656.275,0,2013,1,9,2,9,2,1,0
486,1/10/2013,1,0,0,1,0,4757.715,0,2013,1,10,3,10,2,1,0
487,1/10/2013,1,0,0,2,0,5565.03601,0,2013,1,10,3,10,2,1,0
488,1/10/2013,1,0,0,3,0,12222.912,0,2013,1,10,3,10,2,1,0
489,1/10/2013,1,0,0,4,0,4674.246,0,2013,1,10,3,10,2,1,0
490,1/10/2013,1,0,0,5,0,5950.81402,0,2013,1,10,3,10,2,1,0
491,1/10/2013,1,0,0,6,0,5991.661,0,2013,1,10,3,10,2,1,0
492,1/10/2013,1,0,0,7,0,7210.11902,0,2013,1,10,3,10,2,1,0
493,1/10/2013,1,0,0,8,0,8642.57699,0,2013,1,10,3,10,2,1,0
494,1/10/2013,1,0,0,9,0,7173.656,0,2013,1,10,3,10,2,1,0
495,1/10/2013,1,0,0,10,0,3087.606,0,2013,1,10,3,10,2,1,0
496,1/10/2013,1,0,0,11,0,9524.259,0,2013,1,10,3,10,2,1,0
497,1/10/2013,1,0,0,12,0,3434.837,0,2013,1,10,3,10,2,1,0
498,1/10/2013,1,0,0,13,0,3262.861,0,2013,1,10,3,10,2,1,0
499,1/10/2013,1,0,0,14,0,4138.838,0,2013,1,10,3,10,2,1,0
500,1/10/2013,1,0,0,15,0,4116.858999,0,2013,1,10,3,10,2,1,0
501,1/10/2013,1,0,0,16,0,3497.292,0,2013,1,10,3,10,2,1,0
502,1/10/2013,1,0,0,17,0,4714.944,0,2013,1,10,3,10,2,1,0
503,1/10/2013,1,0,0,18,0,4234.049,0,2013,1,10,3,10,2,1,0
504,1/10/2013,1,0,0,19,0,3295.251004,0,2013,1,10,3,10,2,1,0
505,1/10/2013,1,0,0,20,0,0,0,2013,1,10,3,10,2,1,0
506,1/10/2013,1,0,0,21,0,0,0,2013,1,10,3,10,2,1,0
507,1/10/2013,1,0,0,22,0,0,0,2013,1,10,3,10,2,1,0
508,1/10/2013,1,0,0,23,0,4044.996,0,2013,1,10,3,10,2,1,0
509,1/10/2013,1,0,0,24,0,8296.848,0,2013,1,10,3,10,2,1,0
510,1/10/2013,1,0,0,25,0,2673.933999,0,2013,1,10,3,10,2,1,0
511,1/10/2013,1,0,0,26,0,3560.259,0,2013,1,10,3,10,2,1,0
512,1/10/2013,1,0,0,27,0,4091.222,0,2013,1,10,3,10,2,1,0
513,1/10/2013,1,0,0,28,0,2843.058,0,2013,1,10,3,10,2,1,0
514,1/10/2013,1,0,0,29,0,0,0,2013,1,10,3,10,2,1,0
515,1/10/2013,1,0,0,30,0,2010.445005,0,2013,1,10,3,10,2,1,0
516,1/10/2013,1,0,0,31,0,4056.249,0,2013,1,10,3,10,2,1,0
517,1/10/2013,1,0,0,32,0,2045.384,0,2013,1,10,3,10,2,1,0
518,1/10/2013,1,0,0,33,0,3212.466,0,2013,1,10,3,10,2,1,0
519,1/10/2013,1,0,0,34,0,4699.461,0,2013,1,10,3,10,2,1,0
520,1/10/2013,1,0,0,35,0,1621.572,0,2013,1,10,3,10,2,1,0
521,1/10/2013,1,0,0,36,0,0,0,2013,1,10,3,10,2,1,0
522,1/10/2013,1,0,0,37,0,6105.35,0,2013,1,10,3,10,2,1,0
523,1/10/2013,1,0,0,38,0,4742.98099,0,2013,1,10,3,10,2,1,0
524,1/10/2013,1,0,0,39,0,5583.423,0,2013,1,10,3,10,2,1,0
525,1/10/2013,1,0,0,40,0,3263.473,0,2013,1,10,3,10,2,1,0
526,1/10/2013,1,0,0,41,0,2592.269,0,2013,1,10,3,10,2,1,0
527,1/10/2013,1,0,0,42,0,0,0,2013,1,10,3,10,2,1,0
528,1/10/2013,1,0,0,43,0,3516.836,0,2013,1,10,3,10,2,1,0
529,1/10/2013,1,0,0,44,0,15522.82798,0,2013,1,10,3,10,2,1,0
530,1/10/2013,1,0,0,45,0,10848.866,0,2013,1,10,3,10,2,1,0
531,1/10/2013,1,0,0,46,0,9848.527,0,2013,1,10,3,10,2,1,0
532,1/10/2013,1,0,0,47,0,12557.09603,0,2013,1,10,3,10,2,1,0
533,1/10/2013,1,0,0,48,0,8438.169,0,2013,1,10,3,10,2,1,0
534,1/10/2013,1,0,0,49,0,6697.649002,0,2013,1,10,3,10,2,1,0
535,1/10/2013,1,0,0,50,0,8124.36,0,2013,1,10,3,10,2,1,0
536,1/10/2013,1,0,0,51,0,9939.93,0,2013,1,10,3,10,2,1,0
537,1/10/2013,1,0,0,52,0,0,0,2013,1,10,3,10,2,1,0
538,1/10/2013,1,0,0,53,0,0,0,2013,1,10,3,10,2,1,0
539,1/10/2013,1,0,0,54,0,2548.82,0,2013,1,10,3,10,2,1,0
540,1/11/2013,1,0,0,1,0,5494.01598,0,2013,1,11,4,11,2,1,0
541,1/11/2013,1,0,0,2,0,6459.784982,0,2013,1,11,4,11,2,1,0
542,1/11/2013,1,0,0,3,0,14997.531,0,2013,1,11,4,11,2,1,0
543,1/11/2013,1,0,0,4,0,6109.589,0,2013,1,11,4,11,2,1,0
544,1/11/2013,1,0,0,5,0,6379.973,0,2013,1,11,4,11,2,1,0
545,1/11/2013,1,0,0,6,0,7516.692,0,2013,1,11,4,11,2,1,0
546,1/11/2013,1,0,0,7,0,6897.339,0,2013,1,11,4,11,2,1,0
547,1/11/2013,1,0,0,8,0,10777.611,0,2013,1,11,4,11,2,1,0
548,1/11/2013,1,0,0,9,0,5777.136,0,2013,1,11,4,11,2,1,0
549,1/11/2013,1,0,0,10,0,3044.623,0,2013,1,11,4,11,2,1,0
550,1/11/2013,1,0,0,11,0,8173.341,0,2013,1,11,4,11,2,1,0
551,1/11/2013,1,0,0,12,0,3419.338,0,2013,1,11,4,11,2,1,0
552,1/11/2013,1,0,0,13,0,3128.215,0,2013,1,11,4,11,2,1,0
553,1/11/2013,1,0,0,14,0,4531.390001,0,2013,1,11,4,11,2,1,0
554,1/11/2013,1,0,0,15,0,3602.580002,0,2013,1,11,4,11,2,1,0
555,1/11/2013,1,0,0,16,0,3309.806,0,2013,1,11,4,11,2,1,0
556,1/11/2013,1,0,0,17,0,4156.59901,0,2013,1,11,4,11,2,1,0
557,1/11/2013,1,0,0,18,0,3393.732999,0,2013,1,11,4,11,2,1,0
558,1/11/2013,1,0,0,19,0,3936.346,0,2013,1,11,4,11,2,1,0
559,1/11/2013,1,0,0,20,0,0,0,2013,1,11,4,11,2,1,0
560,1/11/2013,1,0,0,21,0,0,0,2013,1,11,4,11,2,1,0
561,1/11/2013,1,0,0,22,0,0,0,2013,1,11,4,11,2,1,0
562,1/11/2013,1,0,0,23,0,4167.432,0,2013,1,11,4,11,2,1,0
563,1/11/2013,1,0,0,24,0,9188.096,0,2013,1,11,4,11,2,1,0
564,1/11/2013,1,0,0,25,0,4794.14799,0,2013,1,11,4,11,2,1,0
565,1/11/2013,1,0,0,26,0,3222.095,0,2013,1,11,4,11,2,1,0
566,1/11/2013,1,0,0,27,0,3763.134002,0,2013,1,11,4,11,2,1,0
567,1/11/2013,1,0,0,28,0,2568.746006,0,2013,1,11,4,11,2,1,0
568,1/11/2013,1,0,0,29,0,0,0,2013,1,11,4,11,2,1,0
569,1/11/2013,1,0,0,30,0,1815.917,0,2013,1,11,4,11,2,1,0
570,1/11/2013,1,0,0,31,0,4162.574,0,2013,1,11,4,11,2,1,0
571,1/11/2013,1,0,0,32,0,2347.323,0,2013,1,11,4,11,2,1,0
572,1/11/2013,1,0,0,33,0,4040.15801,0,2013,1,11,4,11,2,1,0
573,1/11/2013,1,0,0,34,0,6452.344,0,2013,1,11,4,11,2,1,0
574,1/11/2013,1,0,0,35,0,1693.487,0,2013,1,11,4,11,2,1,0
575,1/11/2013,1,0,0,36,0,0,0,2013,1,11,4,11,2,1,0
576,1/11/2013,1,0,0,37,0,6795.196,0,2013,1,11,4,11,2,1,0
577,1/11/2013,1,0,0,38,0,6211.376001,0,2013,1,11,4,11,2,1,0
578,1/11/2013,1,0,0,39,0,4304.530002,0,2013,1,11,4,11,2,1,0
579,1/11/2013,1,0,0,40,0,3540.153,0,2013,1,11,4,11,2,1,0
580,1/11/2013,1,0,0,41,0,3017.431,0,2013,1,11,4,11,2,1,0
581,1/11/2013,1,0,0,42,0,0,0,2013,1,11,4,11,2,1,0
582,1/11/2013,1,0,0,43,0,4071.888,0,2013,1,11,4,11,2,1,0
583,1/11/2013,1,0,0,44,0,19738.47498,0,2013,1,11,4,11,2,1,0
584,1/11/2013,1,0,0,45,0,14211.40106,0,2013,1,11,4,11,2,1,0
585,1/11/2013,1,0,0,46,0,11766.18899,0,2013,1,11,4,11,2,1,0
586,1/11/2013,1,0,0,47,0,15506.021,0,2013,1,11,4,11,2,1,0
587,1/11/2013,1,0,0,48,0,10315.50606,0,2013,1,11,4,11,2,1,0
588,1/11/2013,1,0,0,49,0,7993.129,0,2013,1,11,4,11,2,1,0
589,1/11/2013,1,0,0,50,0,8876.27801,0,2013,1,11,4,11,2,1,0
590,1/11/2013,1,0,0,51,0,11170.111,0,2013,1,11,4,11,2,1,0
591,1/11/2013,1,0,0,52,0,0,0,2013,1,11,4,11,2,1,0
592,1/11/2013,1,0,0,53,0,0,0,2013,1,11,4,11,2,1,0
593,1/11/2013,1,0,0,54,0,2898.904,0,2013,1,11,4,11,2,1,0
594,1/12/2013,1,1,3,1,0,5467.78298,0,2013,1,12,5,12,2,1,1
595,1/12/2013,1,1,3,2,0,8215,0,2013,1,12,5,12,2,1,1
596,1/12/2013,1,1,3,3,0,20103.025,0,2013,1,12,5,12,2,1,1
597,1/12/2013,1,1,3,4,0,7245.197004,0,2013,1,12,5,12,2,1,1
598,1/12/2013,1,1,3,5,0,6935.206,0,2013,1,12,5,12,2,1,1
599,1/12/2013,1,1,3,6,0,10220.597,0,2013,1,12,5,12,2,1,1
600,1/12/2013,1,1,3,7,0,7179.963,0,2013,1,12,5,12,2,1,1
601,1/12/2013,1,1,3,8,0,12540.556,0,2013,1,12,5,12,2,1,1
602,1/12/2013,1,1,3,9,0,10308.324,0,2013,1,12,5,12,2,1,1
603,1/12/2013,1,1,3,10,0,4186.056,0,2013,1,12,5,12,2,1,1
604,1/12/2013,1,1,3,11,0,12142.971,0,2013,1,12,5,12,2,1,1
605,1/12/2013,1,1,3,12,0,4898.574,0,2013,1,12,5,12,2,1,1
606,1/12/2013,1,1,3,13,0,5361.829989,0,2013,1,12,5,12,2,1,1
607,1/12/2013,1,1,3,14,0,7193.645,0,2013,1,12,5,12,2,1,1
608,1/12/2013,1,1,3,15,0,4787.259,0,2013,1,12,5,12,2,1,1
609,1/12/2013,1,1,3,16,0,4530.499,0,2013,1,12,5,12,2,1,1
610,1/12/2013,1,1,3,17,0,6547.829,0,2013,1,12,5,12,2,1,1
611,1/12/2013,1,1,3,18,0,4802.62601,0,2013,1,12,5,12,2,1,1
612,1/12/2013,1,1,3,19,0,4824.005,0,2013,1,12,5,12,2,1,1
613,1/12/2013,1,1,3,20,0,0,0,2013,1,12,5,12,2,1,1
614,1/12/2013,1,1,3,21,0,0,0,2013,1,12,5,12,2,1,1
615,1/12/2013,1,1,3,22,0,0,0,2013,1,12,5,12,2,1,1
616,1/12/2013,1,1,3,23,0,5478.61,0,2013,1,12,5,12,2,1,1
617,1/12/2013,1,1,3,24,0,10410.881,0,2013,1,12,5,12,2,1,1
618,1/12/2013,1,1,3,25,0,7036.223,0,2013,1,12,5,12,2,1,1
619,1/12/2013,1,1,3,26,0,3917.51702,0,2013,1,12,5,12,2,1,1
620,1/12/2013,1,1,3,27,0,6831.977998,0,2013,1,12,5,12,2,1,1
621,1/12/2013,1,1,3,28,0,4894.783,0,2013,1,12,5,12,2,1,1
622,1/12/2013,1,1,3,29,0,0,0,2013,1,12,5,12,2,1,1
623,1/12/2013,1,1,3,30,0,2701.779005,0,2013,1,12,5,12,2,1,1
624,1/12/2013,1,1,3,31,0,6299.793,0,2013,1,12,5,12,2,1,1
625,1/12/2013,1,1,3,32,0,2581.304002,0,2013,1,12,5,12,2,1,1
626,1/12/2013,1,1,3,33,0,5226.362,0,2013,1,12,5,12,2,1,1
627,1/12/2013,1,1,3,34,0,6645.531,0,2013,1,12,5,12,2,1,1
628,1/12/2013,1,1,3,35,0,3247.009007,0,2013,1,12,5,12,2,1,1
629,1/12/2013,1,1,3,36,0,0,0,2013,1,12,5,12,2,1,1
630,1/12/2013,1,1,3,37,0,8429.15799,0,2013,1,12,5,12,2,1,1
631,1/12/2013,1,1,3,38,0,8617.246005,0,2013,1,12,5,12,2,1,1
632,1/12/2013,1,1,3,39,0,10403.725,0,2013,1,12,5,12,2,1,1
633,1/12/2013,1,1,3,40,0,4949.431,0,2013,1,12,5,12,2,1,1
634,1/12/2013,1,1,3,41,0,4247.38499,0,2013,1,12,5,12,2,1,1
635,1/12/2013,1,1,3,42,0,0,0,2013,1,12,5,12,2,1,1
636,1/12/2013,1,1,3,43,0,3894.417001,0,2013,1,12,5,12,2,1,1
637,1/12/2013,1,1,3,44,0,25418.678,0,2013,1,12,5,12,2,1,1
638,1/12/2013,1,1,3,45,0,22140.054,0,2013,1,12,5,12,2,1,1
639,1/12/2013,1,1,3,46,0,19544.30902,0,2013,1,12,5,12,2,1,1
640,1/12/2013,1,1,3,47,0,21611.57298,0,2013,1,12,5,12,2,1,1
641,1/12/2013,1,1,3,48,0,16388.63599,0,2013,1,12,5,12,2,1,1
642,1/12/2013,1,1,3,49,0,11364.16001,0,2013,1,12,5,12,2,1,1
643,1/12/2013,1,1,3,50,0,14671.17098,0,2013,1,12,5,12,2,1,1
644,1/12/2013,1,1,3,51,0,14567.40803,0,2013,1,12,5,12,2,1,1
645,1/12/2013,1,1,3,52,0,0,0,2013,1,12,5,12,2,1,1
646,1/12/2013,1,1,3,53,0,0,0,2013,1,12,5,12,2,1,1
647,1/12/2013,1,1,3,54,0,4248.146,0,2013,1,12,5,12,2,1,1
648,1/13/2013,1,0,0,1,0,2693.878004,0,2013,1,13,6,13,2,1,1
649,1/13/2013,1,0,0,2,0,10029.188,0,2013,1,13,6,13,2,1,1
650,1/13/2013,1,0,0,3,0,20230.129,0,2013,1,13,6,13,2,1,1
651,1/13/2013,1,0,0,4,0,10677.335,0,2013,1,13,6,13,2,1,1
